time,name,highwayPool,direction,station,lateral,speed,target,brake,recoveries,grounded
100.200,Traffic 8,True,-1,4233.583,-2.060,28.649,28.855,0.000,0,4
100.200,Traffic 9,True,1,3927.812,6.130,26.502,26.680,0.000,0,4
100.200,Traffic 10,True,-1,4334.538,-5.942,27.233,27.405,0.000,0,4
100.200,Traffic 11,True,1,4024.365,2.057,27.935,28.130,0.000,0,4
100.200,Traffic 12,True,-1,2467.065,-2.607,16.807,16.915,0.000,0,4
100.200,Traffic 13,True,1,4609.650,4.675,17.720,17.966,0.000,0,4
100.200,Traffic 14,True,-1,2536.323,-2.504,15.906,16.065,0.000,0,4
100.200,Traffic 15,True,1,3843.404,2.061,27.939,28.130,0.000,0,4
100.200,Traffic 16,True,-1,2547.804,-2.552,16.810,16.915,0.000,0,4
100.200,Traffic 17,True,1,3766.835,4.619,12.249,23.802,0.000,0,4
100.200,Traffic 18,True,-1,2668.013,-2.666,0.006,0.000,0.000,0,4
100.200,Traffic 19,True,1,1308.266,2.579,16.163,16.490,0.000,0,4
100.200,Traffic 20,True,-1,2672.989,-2.669,0.006,0.000,0.000,0,4
100.340,Traffic 1,False,1,1683.276,2.655,15.401,15.640,0.000,0,4
100.340,Traffic 2,False,-1,4668.106,-1.766,7.190,7.164,0.000,0,4
100.340,Traffic 3,False,1,4313.986,2.040,27.955,28.130,0.000,0,4
100.340,Traffic 4,False,-1,2231.265,-2.649,16.785,16.915,0.000,0,4
100.340,Traffic 5,True,1,4103.142,6.167,26.527,26.680,0.000,0,4
100.340,Traffic 6,True,-1,4154.784,-6.147,27.215,27.405,0.000,0,4
100.340,Traffic 7,True,1,4209.381,2.055,27.973,28.130,0.000,0,4
100.340,Traffic 8,True,-1,4229.572,-2.058,28.648,28.855,0.000,0,4
100.340,Traffic 9,True,1,3931.523,6.131,26.502,26.680,0.000,0,4
100.340,Traffic 10,True,-1,4330.708,-6.012,27.235,27.405,0.000,0,4
100.340,Traffic 11,True,1,4028.274,2.057,27.935,28.130,0.000,0,4
100.340,Traffic 12,True,-1,2464.720,-2.594,16.733,16.915,0.000,0,4
100.340,Traffic 13,True,1,4612.133,4.455,17.275,17.493,0.000,0,4
100.340,Traffic 14,True,-1,2534.090,-2.497,15.947,16.065,0.000,0,4
100.340,Traffic 15,True,1,3847.312,2.073,27.942,28.130,0.000,0,4
100.340,Traffic 16,True,-1,2545.437,-2.546,16.681,16.915,0.000,0,4
100.340,Traffic 17,True,1,3768.790,4.590,13.706,24.187,0.000,0,4
100.340,Traffic 18,True,-1,2668.013,-2.666,0.006,0.000,0.000,0,4
100.340,Traffic 19,True,1,1310.527,2.567,16.164,16.490,0.000,0,4
100.340,Traffic 20,True,-1,2672.988,-2.669,0.006,0.000,0.000,0,4
100.480,Traffic 1,False,1,1685.433,2.649,15.465,15.640,0.000,0,4
100.480,Traffic 2,False,-1,4667.401,-1.636,7.401,7.824,0.000,0,4
100.480,Traffic 3,False,1,4317.897,2.043,27.954,28.130,0.000,0,4
100.480,Traffic 4,False,-1,2228.933,-2.648,16.793,16.915,0.000,0,4
100.480,Traffic 5,True,1,4106.851,6.165,26.528,26.680,0.000,0,4
100.480,Traffic 6,True,-1,4150.971,-6.146,27.215,27.405,0.000,0,4
100.480,Traffic 7,True,1,4213.297,2.055,27.973,28.130,0.000,0,4
100.480,Traffic 8,True,-1,4225.562,-2.056,28.647,28.855,0.000,0,4
100.480,Traffic 9,True,1,3935.235,6.134,26.502,26.680,0.000,0,4
100.480,Traffic 10,True,-1,4326.880,-6.068,27.236,27.405,0.000,0,4
100.480,Traffic 11,True,1,4032.183,2.058,27.936,28.130,0.000,0,4
100.480,Traffic 12,True,-1,2462.369,-2.584,16.797,16.915,0.000,0,4
100.480,Traffic 13,True,1,4614.553,4.238,16.843,17.071,0.000,0,4
100.480,Traffic 14,True,-1,2531.854,-2.495,15.827,16.065,0.000,0,4
100.480,Traffic 15,True,1,3851.216,2.084,27.943,28.130,0.000,0,4
100.480,Traffic 16,True,-1,2543.075,-2.537,16.754,16.915,0.000,0,4
100.480,Traffic 17,True,1,3770.876,4.571,15.097,24.601,0.000,0,4
100.480,Traffic 18,True,-1,2668.012,-2.666,0.006,0.000,0.000,0,4
100.480,Traffic 19,True,1,1312.784,2.559,16.166,16.490,0.000,0,4
100.480,Traffic 20,True,-1,2672.987,-2.669,0.006,0.000,0.000,0,4
100.600,Traffic 1,False,1,1687.286,2.644,15.479,15.640,0.000,0,4
100.600,Traffic 2,False,-1,4666.517,-1.474,7.609,7.728,0.000,0,4
100.600,Traffic 3,False,1,4321.249,2.046,27.954,28.130,0.000,0,4
100.600,Traffic 4,False,-1,2226.925,-2.646,16.800,16.915,0.000,0,4
100.600,Traffic 5,True,1,4110.032,6.165,26.529,26.680,0.000,0,4
100.600,Traffic 6,True,-1,4147.704,-6.146,27.215,27.405,0.000,0,4
100.600,Traffic 7,True,1,4216.654,2.055,27.973,28.130,0.000,0,4
100.600,Traffic 8,True,-1,4222.124,-2.054,28.646,28.855,0.000,0,4
100.600,Traffic 9,True,1,3938.415,6.136,26.502,26.680,0.000,0,4
100.600,Traffic 10,True,-1,4323.600,-6.106,27.236,27.405,0.000,0,4
100.600,Traffic 11,True,1,4035.534,2.058,27.937,28.130,0.000,0,4
100.600,Traffic 12,True,-1,2460.355,-2.577,16.687,16.915,0.000,0,4
100.600,Traffic 13,True,1,4616.588,4.055,16.576,16.749,0.000,0,4
100.600,Traffic 14,True,-1,2529.946,-2.497,15.905,16.065,0.000,0,4
100.600,Traffic 15,True,1,3854.564,2.091,27.944,28.130,0.000,0,4
100.600,Traffic 16,True,-1,2541.041,-2.529,16.786,16.915,0.000,0,4
100.600,Traffic 17,True,1,3772.820,4.573,16.240,24.954,0.000,0,4
100.600,Traffic 18,True,-1,2668.011,-2.666,0.006,0.000,0.000,0,4
100.600,Traffic 19,True,1,1314.724,2.556,16.167,16.490,0.000,0,4
100.600,Traffic 20,True,-1,2672.986,-2.669,0.006,0.000,0.000,0,4
100.740,Traffic 1,False,1,1689.447,2.638,15.472,15.640,0.000,0,4
100.740,Traffic 2,False,-1,4665.797,-1.353,7.978,9.151,0.000,0,4
100.740,Traffic 3,False,1,4325.158,2.049,27.953,28.130,0.000,0,4
100.740,Traffic 4,False,-1,2224.581,-2.645,16.807,16.915,0.000,0,4
100.740,Traffic 5,True,1,4113.742,6.164,26.530,26.680,0.000,0,4
100.740,Traffic 6,True,-1,4143.890,-6.146,27.216,27.405,0.000,0,4
100.740,Traffic 7,True,1,4220.570,2.055,27.972,28.130,0.000,0,4
100.740,Traffic 8,True,-1,4218.113,-2.052,28.645,28.855,0.000,0,4
100.740,Traffic 9,True,1,3942.126,6.139,26.501,26.680,0.000,0,4
100.740,Traffic 10,True,-1,4319.776,-6.140,27.236,27.405,0.000,0,4
100.740,Traffic 11,True,1,4039.444,2.059,27.937,28.130,0.000,0,4
100.740,Traffic 12,True,-1,2458.009,-2.572,16.771,16.915,0.000,0,4
100.740,Traffic 13,True,1,4618.914,3.849,16.315,16.425,0.000,0,4
100.740,Traffic 14,True,-1,2527.709,-2.501,15.955,16.065,0.000,0,4
100.740,Traffic 15,True,1,3858.465,2.098,27.944,28.130,0.000,0,4
100.740,Traffic 16,True,-1,2538.677,-2.513,16.806,16.915,0.000,0,4
100.740,Traffic 17,True,1,3775.290,4.598,17.521,25.367,0.000,0,4
100.740,Traffic 18,True,-1,2668.010,-2.666,0.006,0.000,0.000,0,4
100.740,Traffic 19,True,1,1316.984,2.555,16.170,16.490,0.000,0,4
100.740,Traffic 20,True,-1,2672.985,-2.669,0.006,0.000,0.000,0,4
100.880,Traffic 1,False,1,1691.604,2.634,15.454,15.640,0.000,0,4
100.880,Traffic 2,False,-1,4664.623,-1.312,8.756,9.397,0.000,0,4
100.880,Traffic 3,False,1,4329.067,2.053,27.952,28.130,0.000,0,4
100.880,Traffic 4,False,-1,2222.235,-2.644,16.815,16.915,0.000,0,4
100.880,Traffic 5,True,1,4117.452,6.163,26.531,26.680,0.000,0,4
100.880,Traffic 6,True,-1,4140.077,-6.146,27.216,27.405,0.000,0,4
100.880,Traffic 7,True,1,4224.486,2.054,27.972,28.130,0.000,0,4
100.880,Traffic 8,True,-1,4214.102,-2.051,28.644,28.855,0.000,0,4
100.880,Traffic 9,True,1,3945.836,6.142,26.501,26.680,0.000,0,4
100.880,Traffic 10,True,-1,4315.955,-6.162,27.236,27.405,0.000,0,4
100.880,Traffic 11,True,1,4043.354,2.060,27.938,28.130,0.000,0,4
100.880,Traffic 12,True,-1,2455.656,-2.569,16.810,16.915,0.000,0,4
100.880,Traffic 13,True,1,4621.194,3.651,15.918,16.154,0.000,0,4
100.880,Traffic 14,True,-1,2525.480,-2.508,15.876,16.065,0.000,0,4
100.880,Traffic 15,True,1,3862.372,2.104,27.944,28.130,0.000,0,4
100.880,Traffic 16,True,-1,2536.323,-2.498,16.666,16.915,0.000,0,4
100.880,Traffic 17,True,1,3777.883,4.653,18.747,25.751,0.000,0,4
100.880,Traffic 18,True,-1,2668.009,-2.666,0.006,0.000,0.000,0,4
100.880,Traffic 19,True,1,1319.238,2.557,16.173,16.490,0.000,0,4
100.880,Traffic 20,True,-1,2672.984,-2.669,0.006,0.000,0.000,0,4
101.000,Traffic 1,False,1,1693.450,2.630,15.436,15.640,0.000,0,4
101.000,Traffic 2,False,-1,4663.930,-1.456,9.611,13.053,0.000,0,4
101.000,Traffic 3,False,1,4332.416,2.057,27.951,28.130,0.000,0,4
101.000,Traffic 4,False,-1,2220.237,-2.643,16.720,16.915,0.000,0,4
101.000,Traffic 5,True,1,4120.634,6.162,26.532,26.680,0.000,0,4
101.000,Traffic 6,True,-1,4136.809,-6.145,27.217,27.405,0.000,0,4
101.000,Traffic 7,True,1,4227.842,2.054,27.972,28.130,0.000,0,4
101.000,Traffic 8,True,-1,4210.665,-2.049,28.644,28.855,0.000,0,4
101.000,Traffic 9,True,1,3949.016,6.144,26.501,26.680,0.000,0,4
101.000,Traffic 10,True,-1,4312.683,-6.174,27.235,27.405,0.000,0,4
101.000,Traffic 11,True,1,4046.704,2.061,27.939,28.130,0.000,0,4
101.000,Traffic 12,True,-1,2453.645,-2.567,16.715,16.915,0.000,0,4
101.000,Traffic 13,True,1,4623.128,3.490,15.824,15.965,0.000,0,4
101.000,Traffic 14,True,-1,2523.567,-2.516,15.938,16.065,0.000,0,4
101.000,Traffic 15,True,1,3865.712,2.110,27.943,28.130,0.000,0,4
101.000,Traffic 16,True,-1,2534.314,-2.491,16.741,16.915,0.000,0,4
101.000,Traffic 17,True,1,3780.279,4.725,19.755,26.055,0.000,0,4
101.000,Traffic 18,True,-1,2668.009,-2.666,0.006,0.000,0.000,0,4
101.000,Traffic 19,True,1,1321.180,2.560,16.176,16.490,0.000,0,4
101.000,Traffic 20,True,-1,2672.984,-2.670,0.006,0.000,0.000,0,4
101.140,Traffic 1,False,1,1695.599,2.627,15.413,15.640,0.000,0,4
101.140,Traffic 2,False,-1,4662.889,-1.755,11.103,13.053,0.000,0,4
101.140,Traffic 3,False,1,4336.323,2.061,27.950,28.130,0.000,0,4
101.140,Traffic 4,False,-1,2217.898,-2.642,16.777,16.915,0.000,0,4
101.140,Traffic 5,True,1,4124.344,6.161,26.533,26.680,0.000,0,4
101.140,Traffic 6,True,-1,4132.995,-6.145,27.217,27.405,0.000,0,4
101.140,Traffic 7,True,1,4231.758,2.054,27.971,28.130,0.000,0,4
101.140,Traffic 8,True,-1,4206.653,-2.048,28.643,28.855,0.000,0,4
101.140,Traffic 9,True,1,3952.726,6.146,26.501,26.680,0.000,0,4
101.140,Traffic 10,True,-1,4308.864,-6.181,27.235,27.405,0.000,0,4
101.140,Traffic 11,True,1,4050.614,2.061,27.940,28.130,0.000,0,4
101.140,Traffic 12,True,-1,2451.297,-2.567,16.779,16.915,0.000,0,4
101.140,Traffic 13,True,1,4625.355,3.311,15.580,15.798,0.000,0,4
101.140,Traffic 14,True,-1,2521.334,-2.525,15.847,16.065,0.000,0,4
101.140,Traffic 15,True,1,3869.617,2.120,27.943,28.130,0.000,0,4
101.140,Traffic 16,True,-1,2531.963,-2.488,16.789,16.915,0.000,0,4
101.140,Traffic 17,True,1,3783.169,4.838,20.886,26.349,0.000,0,4
101.140,Traffic 18,True,-1,2668.008,-2.666,0.006,0.000,0.000,0,4
101.140,Traffic 19,True,1,1323.439,2.565,16.180,16.490,0.000,0,4
101.140,Traffic 20,True,-1,2672.983,-2.670,0.006,0.000,0.000,0,4
101.280,Traffic 1,False,1,1697.745,2.625,15.392,15.640,0.000,0,4
101.280,Traffic 2,False,-1,4661.430,-2.283,12.484,16.065,0.000,0,4
101.280,Traffic 3,False,1,4340.229,2.066,27.949,28.130,0.000,0,4
101.280,Traffic 4,False,-1,2215.554,-2.641,16.809,16.915,0.000,0,4
101.280,Traffic 5,True,1,4128.054,6.161,26.534,26.680,0.000,0,4
101.280,Traffic 6,True,-1,4129.181,-6.145,27.218,27.405,0.000,0,4
101.280,Traffic 7,True,1,4235.674,2.053,27.971,28.130,0.000,0,4
101.280,Traffic 8,True,-1,4202.643,-2.047,28.643,28.855,0.000,0,4
101.280,Traffic 9,True,1,3956.436,6.148,26.501,26.680,0.000,0,4
101.280,Traffic 10,True,-1,4305.047,-6.183,27.234,27.405,0.000,0,4
101.280,Traffic 11,True,1,4054.523,2.062,27.941,28.130,0.000,0,4
101.280,Traffic 12,True,-1,2448.943,-2.568,16.809,16.915,0.000,0,4
101.280,Traffic 13,True,1,4627.561,3.146,15.507,15.690,0.000,0,4
101.280,Traffic 14,True,-1,2519.105,-2.535,15.935,16.065,0.000,0,4
101.280,Traffic 15,True,1,3873.519,2.135,27.942,28.130,0.000,0,4
101.280,Traffic 16,True,-1,2529.604,-2.490,16.815,16.915,0.000,0,4
101.280,Traffic 17,True,1,3786.240,4.978,21.970,26.566,0.000,0,4
101.280,Traffic 18,True,-1,2668.007,-2.666,0.006,0.000,0.000,0,4
101.280,Traffic 19,True,1,1325.691,2.571,16.185,16.490,0.000,0,4
101.280,Traffic 20,True,-1,2672.982,-2.670,0.006,0.000,0.000,0,4
101.400,Traffic 1,False,1,1699.579,2.624,15.375,15.640,0.000,0,4
101.400,Traffic 2,False,-1,4660.126,-2.848,13.583,16.065,0.000,0,4
101.400,Traffic 3,False,1,4343.575,2.070,27.948,28.130,0.000,0,4
101.400,Traffic 4,False,-1,2213.551,-2.640,16.701,16.915,0.000,0,4
101.400,Traffic 5,True,1,4131.237,6.160,26.534,26.680,0.000,0,4
101.400,Traffic 6,True,-1,4125.912,-6.144,27.218,27.405,0.000,0,4
101.400,Traffic 7,True,1,4239.031,2.053,27.970,28.130,0.000,0,4
101.400,Traffic 8,True,-1,4199.206,-2.046,28.642,28.855,0.000,0,4
101.400,Traffic 9,True,1,3959.616,6.149,26.501,26.680,0.000,0,4
101.400,Traffic 10,True,-1,4301.778,-6.181,27.233,27.405,0.000,0,4
101.400,Traffic 11,True,1,4057.874,2.063,27.942,28.130,0.000,0,4
101.400,Traffic 12,True,-1,2446.930,-2.570,16.696,16.915,0.000,0,4
101.400,Traffic 13,True,1,4629.454,3.014,15.545,15.645,0.000,0,4
101.400,Traffic 14,True,-1,2517.190,-2.543,15.830,16.065,0.000,0,4
101.400,Traffic 15,True,1,3876.874,2.146,27.942,28.130,0.000,0,4
101.400,Traffic 16,True,-1,2527.597,-2.494,16.738,16.915,0.000,0,4
101.400,Traffic 17,True,1,3788.991,5.116,22.862,26.665,0.000,0,4
101.400,Traffic 18,True,-1,2668.006,-2.666,0.006,0.000,0.000,0,4
101.400,Traffic 19,True,1,1327.634,2.577,16.189,16.490,0.000,0,4
101.400,Traffic 20,True,-1,2672.981,-2.670,0.006,0.000,0.000,0,4
101.540,Traffic 1,False,1,1701.716,2.623,15.357,15.640,0.000,0,4
101.540,Traffic 2,False,-1,4658.322,-3.481,14.687,16.065,0.000,0,4
101.540,Traffic 3,False,1,4347.479,2.076,27.947,28.130,0.000,0,4
101.540,Traffic 4,False,-1,2211.212,-2.639,16.777,16.915,0.000,0,4
101.540,Traffic 5,True,1,4134.948,6.160,26.535,26.680,0.000,0,4
101.540,Traffic 6,True,-1,4122.098,-6.144,27.219,27.405,0.000,0,4
101.540,Traffic 7,True,1,4242.947,2.053,27.969,28.130,0.000,0,4
101.540,Traffic 8,True,-1,4195.195,-2.046,28.642,28.855,0.000,0,4
101.540,Traffic 9,True,1,3963.326,6.151,26.501,26.680,0.000,0,4
101.540,Traffic 10,True,-1,4297.964,-6.176,27.233,27.405,0.000,0,4
101.540,Traffic 11,True,1,4061.783,2.063,27.943,28.130,0.000,0,4
101.540,Traffic 12,True,-1,2444.585,-2.572,16.764,16.915,0.000,0,4
101.540,Traffic 13,True,1,4631.645,2.873,15.483,15.640,0.000,0,4
101.540,Traffic 14,True,-1,2514.960,-2.552,15.929,16.065,0.000,0,4
101.540,Traffic 15,True,1,3880.789,2.147,27.941,28.130,0.000,0,4
101.540,Traffic 16,True,-1,2525.245,-2.502,16.795,16.915,0.000,0,4
101.540,Traffic 17,True,1,3792.316,5.291,23.862,26.680,0.000,0,4
101.540,Traffic 18,True,-1,2668.005,-2.666,0.006,0.000,0.000,0,4
101.540,Traffic 19,True,1,1329.884,2.583,16.195,16.490,0.000,0,4
101.540,Traffic 20,True,-1,2672.980,-2.670,0.006,0.000,0.000,0,4
101.680,Traffic 1,False,1,1703.850,2.624,15.340,15.640,0.000,0,4
101.680,Traffic 2,False,-1,4656.160,-3.991,15.244,16.065,0.000,0,4
101.680,Traffic 3,False,1,4351.381,2.082,27.946,28.130,0.000,0,4
101.680,Traffic 4,False,-1,2208.867,-2.638,16.816,16.915,0.000,0,4
101.680,Traffic 5,True,1,4138.660,6.160,26.536,26.680,0.000,0,4
101.680,Traffic 6,True,-1,4118.284,-6.143,27.219,27.405,0.000,0,4
101.680,Traffic 7,True,1,4246.863,2.052,27.969,28.130,0.000,0,4
101.680,Traffic 8,True,-1,4191.185,-2.045,28.642,28.855,0.000,0,4
101.680,Traffic 9,True,1,3967.035,6.152,26.501,26.680,0.000,0,4
101.680,Traffic 10,True,-1,4294.151,-6.171,27.232,27.405,0.000,0,4
101.680,Traffic 11,True,1,4065.693,2.064,27.944,28.130,0.000,0,4
101.680,Traffic 12,True,-1,2442.230,-2.575,16.794,16.915,0.000,0,4
101.680,Traffic 13,True,1,4633.844,2.748,15.526,15.640,0.000,0,4
101.680,Traffic 14,True,-1,2512.728,-2.560,15.849,16.065,0.000,0,4
101.680,Traffic 15,True,1,3884.702,2.138,27.940,28.130,0.000,0,4
101.680,Traffic 16,True,-1,2522.894,-2.512,16.689,16.915,0.000,0,4
101.680,Traffic 17,True,1,3795.752,5.469,24.819,26.680,0.000,0,4
101.680,Traffic 18,True,-1,2668.004,-2.666,0.006,0.000,0.000,0,4
101.680,Traffic 19,True,1,1332.143,2.590,16.202,16.490,0.000,0,4
101.680,Traffic 20,True,-1,2672.979,-2.670,0.006,0.000,0.000,0,4
101.800,Traffic 1,False,1,1705.673,2.624,15.328,15.640,0.000,0,4
101.800,Traffic 2,False,-1,4654.042,-4.261,15.498,16.065,0.000,0,4
101.800,Traffic 3,False,1,4354.723,2.088,27.944,28.130,0.000,0,4
101.800,Traffic 4,False,-1,2206.868,-2.638,16.744,16.915,0.000,0,4
101.800,Traffic 5,True,1,4141.842,6.159,26.536,26.680,0.000,0,4
101.800,Traffic 6,True,-1,4115.013,-6.143,27.220,27.405,0.000,0,4
101.800,Traffic 7,True,1,4250.219,2.052,27.968,28.130,0.000,0,4
101.800,Traffic 8,True,-1,4187.747,-2.045,28.641,28.855,0.000,0,4
101.800,Traffic 9,True,1,3970.214,6.152,26.501,26.680,0.000,0,4
101.800,Traffic 10,True,-1,4290.884,-6.165,27.232,27.405,0.000,0,4
101.800,Traffic 11,True,1,4069.044,2.066,27.945,28.130,0.000,0,4
101.800,Traffic 12,True,-1,2440.211,-2.577,16.806,16.915,0.000,0,4
101.800,Traffic 13,True,1,4635.735,2.653,15.404,15.640,0.000,0,4
101.800,Traffic 14,True,-1,2510.817,-2.566,15.931,16.065,0.000,0,4
101.800,Traffic 15,True,1,3888.057,2.126,27.939,28.130,0.000,0,4
101.800,Traffic 16,True,-1,2520.882,-2.521,16.766,16.915,0.000,0,4
101.800,Traffic 17,True,1,3798.810,5.618,25.432,26.680,0.000,0,4
101.800,Traffic 18,True,-1,2668.004,-2.667,0.006,0.000,0.000,0,4
101.800,Traffic 19,True,1,1334.078,2.595,16.208,16.490,0.000,0,4
101.800,Traffic 20,True,-1,2672.979,-2.670,0.006,0.000,0.000,0,4
101.940,Traffic 1,False,1,1707.800,2.626,15.315,15.640,0.000,0,4
101.940,Traffic 2,False,-1,4651.843,-4.354,15.697,16.065,0.000,0,4
101.940,Traffic 3,False,1,4358.623,2.094,27.942,28.130,0.000,0,4
101.940,Traffic 4,False,-1,2204.525,-2.637,16.805,16.915,0.000,0,4
101.940,Traffic 5,True,1,4145.554,6.159,26.537,26.680,0.000,0,4
101.940,Traffic 6,True,-1,4111.199,-6.143,27.221,27.405,0.000,0,4
101.940,Traffic 7,True,1,4254.135,2.052,27.967,28.130,0.000,0,4
101.940,Traffic 8,True,-1,4183.736,-2.045,28.641,28.855,0.000,0,4
101.940,Traffic 9,True,1,3973.923,6.153,26.501,26.680,0.000,0,4
101.940,Traffic 10,True,-1,4287.073,-6.160,27.231,27.405,0.000,0,4
101.940,Traffic 11,True,1,4072.954,2.068,27.946,28.130,0.000,0,4
101.940,Traffic 12,True,-1,2437.855,-2.580,16.810,16.915,0.000,0,4
101.940,Traffic 13,True,1,4637.926,2.560,15.474,15.640,0.000,0,4
101.940,Traffic 14,True,-1,2508.585,-2.573,15.851,16.065,0.000,0,4
101.940,Traffic 15,True,1,3891.971,2.109,27.938,28.130,0.000,0,4
101.940,Traffic 16,True,-1,2518.525,-2.531,16.815,16.915,0.000,0,4
101.940,Traffic 17,True,1,3802.437,5.779,25.867,26.680,0.000,0,4
101.940,Traffic 18,True,-1,2668.003,-2.667,0.006,0.000,0.000,0,4
101.940,Traffic 19,True,1,1336.337,2.602,16.217,16.490,0.000,0,4
101.940,Traffic 20,True,-1,2672.978,-2.670,0.006,0.000,0.000,0,4
102.080,Traffic 1,False,1,1709.923,2.628,15.304,15.640,0.000,0,4
102.080,Traffic 2,False,-1,4649.521,-4.272,15.826,16.065,0.000,0,4
102.080,Traffic 3,False,1,4362.499,2.102,27.713,28.130,0.000,0,4
102.080,Traffic 4,False,-1,2202.194,-2.636,16.736,16.915,0.000,0,4
102.080,Traffic 5,True,1,4149.266,6.159,26.537,26.680,0.000,0,4
102.080,Traffic 6,True,-1,4107.384,-6.142,27.221,27.405,0.000,0,4
102.080,Traffic 7,True,1,4258.051,2.053,27.966,28.130,0.000,0,4
102.080,Traffic 8,True,-1,4179.726,-2.045,28.641,28.855,0.000,0,4
102.080,Traffic 9,True,1,3977.632,6.153,26.501,26.680,0.000,0,4
102.080,Traffic 10,True,-1,4283.265,-6.155,27.230,27.405,0.000,0,4
102.080,Traffic 11,True,1,4076.864,2.069,27.948,28.130,0.000,0,4
102.080,Traffic 12,True,-1,2435.499,-2.582,16.810,16.915,0.000,0,4
102.080,Traffic 13,True,1,4640.139,2.481,15.211,15.309,0.000,0,4
102.080,Traffic 14,True,-1,2506.355,-2.578,15.943,16.065,0.000,0,4
102.080,Traffic 15,True,1,3895.884,2.091,27.937,28.130,0.000,0,4
102.080,Traffic 16,True,-1,2516.180,-2.541,16.749,16.915,0.000,0,4
102.080,Traffic 17,True,1,3806.091,5.916,26.125,26.680,0.000,0,4
102.080,Traffic 18,True,-1,2668.006,-2.667,-0.110,0.000,0.450,0,4
102.080,Traffic 19,True,1,1338.596,2.607,16.226,16.490,0.000,0,4
102.080,Traffic 20,True,-1,2672.977,-2.670,0.006,0.000,0.000,0,4
102.200,Traffic 1,False,1,1711.737,2.630,15.296,15.640,0.000,0,4
102.200,Traffic 2,False,-1,4647.661,-4.161,15.895,16.065,0.000,0,4
102.200,Traffic 3,False,1,4365.762,2.107,26.858,26.911,0.000,0,4
102.200,Traffic 4,False,-1,2200.187,-2.636,16.797,16.915,0.000,0,4
102.200,Traffic 5,True,1,4152.449,6.158,26.538,26.680,0.000,0,4
102.200,Traffic 6,True,-1,4104.112,-6.142,27.222,27.405,0.000,0,4
102.200,Traffic 7,True,1,4261.409,2.054,27.964,28.130,0.000,0,4
102.200,Traffic 8,True,-1,4176.289,-2.045,28.641,28.855,0.000,0,4
102.200,Traffic 9,True,1,3980.811,6.153,26.502,26.680,0.000,0,4
102.200,Traffic 10,True,-1,4279.999,-6.153,27.230,27.405,0.000,0,4
102.200,Traffic 11,True,1,4080.216,2.070,27.949,28.130,0.000,0,4
102.200,Traffic 12,True,-1,2433.480,-2.584,16.807,16.915,0.000,0,4
102.200,Traffic 13,True,1,4641.917,2.428,13.944,12.155,0.510,0,4
102.200,Traffic 14,True,-1,2504.444,-2.582,15.867,16.065,0.000,0,4
102.200,Traffic 15,True,1,3899.237,2.076,27.936,28.130,0.000,0,4
102.200,Traffic 16,True,-1,2514.163,-2.550,16.803,16.915,0.000,0,4
102.200,Traffic 17,True,1,3809.257,6.014,26.263,26.680,0.000,0,4
102.200,Traffic 18,True,-1,2668.033,-2.671,-0.294,0.000,0.450,0,4
102.200,Traffic 19,True,1,1340.531,2.611,16.235,16.490,0.000,0,4
102.200,Traffic 20,True,-1,2672.976,-2.670,0.006,0.000,0.000,0,4
102.340,Traffic 1,False,1,1713.854,2.633,15.289,15.640,0.000,0,4
102.340,Traffic 2,False,-1,4645.527,-4.005,15.945,16.065,0.000,0,4
102.340,Traffic 3,False,1,4369.458,2.107,26.442,26.832,0.000,0,4
102.340,Traffic 4,False,-1,2197.847,-2.635,16.724,16.915,0.000,0,4
102.340,Traffic 5,True,1,4156.161,6.158,26.538,26.680,0.000,0,4
102.340,Traffic 6,True,-1,4100.296,-6.141,27.223,27.405,0.000,0,4
102.340,Traffic 7,True,1,4265.326,2.052,27.963,28.130,0.000,0,4
102.340,Traffic 8,True,-1,4172.278,-2.045,28.641,28.855,0.000,0,4
102.340,Traffic 9,True,1,3984.520,6.154,26.502,26.680,0.000,0,4
102.340,Traffic 10,True,-1,4276.189,-6.150,27.229,27.405,0.000,0,4
102.340,Traffic 11,True,1,4084.126,2.071,27.950,28.130,0.000,0,4
102.340,Traffic 12,True,-1,2431.125,-2.586,16.802,16.915,0.000,0,4
102.340,Traffic 13,True,1,4643.755,2.381,12.302,11.123,0.337,0,4
102.340,Traffic 14,True,-1,2502.212,-2.585,15.952,16.065,0.000,0,4
102.340,Traffic 15,True,1,3903.149,2.061,27.935,28.130,0.000,0,4
102.340,Traffic 16,True,-1,2511.817,-2.558,16.736,16.915,0.000,0,4
102.340,Traffic 17,True,1,3812.957,6.103,26.364,26.680,0.000,0,4
102.340,Traffic 18,True,-1,2668.081,-2.677,-0.367,0.000,0.450,0,4
102.340,Traffic 19,True,1,1342.791,2.616,16.246,16.490,0.000,0,4
102.340,Traffic 20,True,-1,2672.996,-2.670,-0.252,0.000,0.450,0,4
102.460,Traffic 1,False,1,1715.663,2.635,15.284,15.640,0.000,0,4
102.460,Traffic 2,False,-1,4643.666,-3.855,15.826,16.065,0.000,0,4
102.460,Traffic 3,False,1,4372.576,2.101,25.955,26.785,0.000,0,4
102.460,Traffic 4,False,-1,2195.840,-2.635,16.794,16.915,0.000,0,4
102.460,Traffic 5,True,1,4159.344,6.158,26.539,26.680,0.000,0,4
102.460,Traffic 6,True,-1,4097.026,-6.140,27.224,27.405,0.000,0,4
102.460,Traffic 7,True,1,4268.684,2.050,27.962,28.130,0.000,0,4
