action,time,x,y,z,speed,grounded,immersion
reverse out,0.060,642.093,77.867,24.011,-2.606,4,1.000
reverse out,0.080,642.145,77.867,24.010,-2.607,4,1.000
reverse out,0.100,642.197,77.867,24.008,-2.607,4,1.000
reverse out,0.000,642.249,77.867,24.007,-2.608,4,1.000
reverse out,0.020,642.301,77.867,24.005,-2.609,4,1.000
reverse out,0.040,642.354,77.867,24.004,-2.609,4,1.000
reverse out,0.060,642.406,77.867,24.002,-2.610,4,1.000
reverse out,0.080,642.458,77.867,24.001,-2.611,4,1.000
reverse out,0.100,642.510,77.867,24.000,-2.611,4,1.000
reverse out,0.000,642.562,77.867,23.998,-2.612,4,1.000
reverse out,0.020,642.615,77.867,23.997,-2.612,4,1.000
reverse out,0.040,642.667,77.867,23.995,-2.613,4,1.000
reverse out,0.060,642.719,77.867,23.994,-2.614,4,1.000
reverse out,0.080,642.771,77.867,23.992,-2.614,4,1.000
reverse out,0.100,642.824,77.867,23.991,-2.615,4,1.000
reverse out,0.000,642.876,77.867,23.989,-2.615,4,1.000
reverse out,0.020,642.928,77.867,23.988,-2.616,4,1.000
reverse out,0.040,642.980,77.867,23.986,-2.616,4,1.000
reverse out,0.060,643.033,77.867,23.985,-2.617,4,1.000
reverse out,0.080,643.085,77.867,23.984,-2.617,4,1.000
reverse out,0.100,643.137,77.867,23.982,-2.617,4,1.000
reverse out,0.000,643.190,77.867,23.981,-2.618,4,1.000
reverse out,0.020,643.242,77.867,23.979,-2.618,4,1.000
reverse out,0.040,643.294,77.867,23.978,-2.619,4,1.000
reverse out,0.060,643.347,77.867,23.976,-2.619,4,1.000
reverse out,0.080,643.399,77.867,23.975,-2.619,4,1.000
reverse out,0.100,643.452,77.867,23.973,-2.620,4,1.000
reverse out,0.000,643.504,77.867,23.972,-2.620,4,1.000
reverse out,0.020,643.556,77.867,23.970,-2.621,4,1.000
reverse out,0.040,643.609,77.867,23.969,-2.621,4,1.000
reverse out,0.060,643.661,77.867,23.968,-2.621,4,1.000
reverse out,0.080,643.713,77.867,23.966,-2.622,4,1.000
reverse out,0.100,643.766,77.867,23.965,-2.622,4,1.000
reverse out,0.000,643.818,77.867,23.963,-2.622,4,1.000
reverse out,0.020,643.871,77.867,23.962,-2.623,4,1.000
reverse out,0.040,643.923,77.867,23.960,-2.623,4,1.000
reverse out,0.060,643.976,77.867,23.959,-2.623,4,1.000
reverse out,0.080,644.028,77.867,23.957,-2.623,4,1.000
reverse out,0.000,644.080,77.867,23.956,-2.624,4,1.000
reverse out,0.020,644.133,77.867,23.954,-2.624,4,1.000
reverse out,0.040,644.185,77.867,23.953,-2.624,4,1.000
reverse out,0.060,644.238,77.867,23.951,-2.625,4,1.000
reverse out,0.080,644.290,77.867,23.950,-2.625,4,1.000
reverse out,0.100,644.343,77.867,23.949,-2.625,4,1.000
reverse out,0.000,644.395,77.867,23.947,-2.625,4,1.000
reverse out,0.020,644.448,77.867,23.946,-2.625,4,1.000
reverse out,0.040,644.500,77.867,23.944,-2.626,4,1.000
reverse out,0.060,644.553,77.867,23.943,-2.626,4,1.000
reverse out,0.080,644.605,77.867,23.941,-2.626,4,1.000
reverse out,0.100,644.658,77.867,23.940,-2.626,4,1.000
reverse out,0.000,644.710,77.867,23.938,-2.627,4,1.000
reverse out,0.020,644.763,77.867,23.937,-2.627,4,1.000
reverse out,0.040,644.815,77.867,23.935,-2.627,4,1.000
reverse out,0.060,644.868,77.867,23.934,-2.627,4,1.000
reverse out,0.080,644.920,77.867,23.933,-2.627,4,1.000
reverse out,0.100,644.973,77.867,23.931,-2.627,4,1.000
reverse out,0.000,645.026,77.867,23.930,-2.628,4,1.000
reverse out,0.020,645.078,77.867,23.928,-2.628,4,1.000
reverse out,0.040,645.131,77.867,23.927,-2.628,4,1.000
reverse out,0.060,645.183,77.867,23.925,-2.628,4,1.000
reverse out,0.080,645.236,77.867,23.924,-2.628,4,1.000
reverse out,0.100,645.288,77.867,23.922,-2.628,4,1.000
reverse out,0.000,645.341,77.867,23.921,-2.629,4,1.000
reverse out,0.020,645.393,77.867,23.919,-2.629,4,1.000
reverse out,0.040,645.446,77.867,23.918,-2.629,4,1.000
reverse out,0.060,645.498,77.867,23.916,-2.629,4,1.000
reverse out,0.080,645.551,77.867,23.915,-2.629,4,1.000
reverse out,0.100,645.604,77.867,23.914,-2.629,4,1.000
reverse out,0.000,645.656,77.867,23.912,-2.629,4,1.000
reverse out,0.020,645.709,77.867,23.911,-2.630,4,1.000
reverse out,0.040,645.761,77.867,23.909,-2.630,4,1.000
reverse out,0.060,645.814,77.867,23.908,-2.630,4,1.000
reverse out,0.080,645.866,77.867,23.906,-2.630,4,1.000
reverse out,0.100,645.919,77.867,23.905,-2.630,4,1.000
reverse out,0.000,645.971,77.867,23.903,-2.630,4,1.000
reverse out,0.020,646.024,77.867,23.902,-2.630,4,1.000
reverse out,0.040,646.077,77.867,23.900,-2.630,4,1.000
reverse out,0.060,646.129,77.867,23.899,-2.630,4,1.000
reverse out,0.080,646.182,77.867,23.897,-2.631,4,1.000
reverse out,0.000,646.235,77.867,23.896,-2.631,4,1.000
reverse out,0.020,646.287,77.867,23.895,-2.631,4,1.000
reverse out,0.040,646.340,77.867,23.893,-2.631,4,1.000
reverse out,0.060,646.392,77.867,23.892,-2.631,4,1.000
reverse out,0.080,646.445,77.867,23.890,-2.631,4,1.000
reverse out,0.100,646.498,77.867,23.889,-2.631,4,1.000
reverse out,0.000,646.550,77.867,23.887,-2.631,4,1.000
reverse out,0.020,646.603,77.867,23.886,-2.631,4,1.000
reverse out,0.040,646.655,77.867,23.884,-2.631,4,1.000
reverse out,0.060,646.708,77.867,23.883,-2.631,4,1.000
reverse out,0.080,646.761,77.867,23.881,-2.631,4,1.000
reverse out,0.100,646.813,77.867,23.880,-2.632,4,1.000
reverse out,0.000,646.866,77.867,23.878,-2.632,4,1.000
reverse out,0.020,646.919,77.867,23.877,-2.632,4,1.000
reverse out,0.040,646.971,77.867,23.876,-2.632,4,1.000
reverse out,0.060,647.024,77.867,23.874,-2.632,4,1.000
reverse out,0.080,647.076,77.867,23.873,-2.632,4,1.000
reverse out,0.100,647.129,77.867,23.871,-2.632,4,1.000
reverse out,0.000,647.182,77.867,23.870,-2.632,4,1.000
reverse out,0.020,647.234,77.867,23.868,-2.632,4,1.000
reverse out,0.040,647.287,77.867,23.867,-2.632,4,1.000
reverse out,0.060,647.339,77.867,23.865,-2.632,4,1.000
reverse out,0.080,647.392,77.867,23.864,-2.632,4,1.000
reverse out,0.100,647.445,77.867,23.862,-2.632,4,1.000
reverse out,0.000,647.497,77.867,23.861,-2.632,4,1.000
reverse out,0.020,647.550,77.867,23.859,-2.632,4,1.000
reverse out,0.040,647.602,77.867,23.858,-2.632,4,1.000
reverse out,0.060,647.655,77.867,23.857,-2.633,4,1.000
reverse out,0.080,647.708,77.867,23.855,-2.633,4,1.000
reverse out,0.100,647.760,77.867,23.854,-2.633,4,1.000
reverse out,0.000,647.813,77.867,23.852,-2.633,4,1.000
reverse out,0.020,647.866,77.867,23.851,-2.633,4,1.000
reverse out,0.040,647.918,77.867,23.849,-2.633,4,1.000
reverse out,0.060,647.971,77.867,23.848,-2.633,4,1.000
reverse out,0.080,648.023,77.867,23.846,-2.633,4,1.000
reverse out,0.100,648.076,77.867,23.845,-2.633,4,1.000
reverse out,0.000,648.129,77.867,23.843,-2.633,4,1.000
reverse out,0.020,648.181,77.867,23.842,-2.633,4,1.000
reverse out,0.040,648.234,77.867,23.840,-2.633,4,1.000
reverse out,0.060,648.286,77.867,23.839,-2.633,4,1.000
reverse out,0.080,648.339,77.867,23.838,-2.633,4,1.000
reverse out,0.000,648.392,77.867,23.836,-2.633,4,1.000
reverse out,0.020,648.444,77.867,23.835,-2.633,4,1.000
reverse out,0.040,648.497,77.867,23.833,-2.633,4,1.000
reverse out,0.060,648.549,77.867,23.832,-2.633,4,1.000
reverse out,0.080,648.602,77.867,23.830,-2.633,4,1.000
reverse out,0.100,648.655,77.867,23.829,-2.633,4,1.000
reverse out,0.000,648.708,77.867,23.827,-2.633,4,1.000
reverse out,0.020,648.760,77.867,23.826,-2.633,4,1.000
reverse out,0.040,648.813,77.867,23.824,-2.633,4,1.000
reverse out,0.060,648.866,77.867,23.823,-2.633,4,1.000
reverse out,0.080,648.918,77.867,23.821,-2.633,4,1.000
reverse out,0.100,648.971,77.867,23.820,-2.633,4,1.000
reverse out,0.000,649.024,77.867,23.818,-2.633,4,1.000
reverse out,0.020,649.076,77.867,23.817,-2.633,4,1.000
reverse out,0.040,649.129,77.867,23.816,-2.633,4,1.000
reverse out,0.060,649.182,77.867,23.814,-2.633,4,1.000
reverse out,0.080,649.234,77.867,23.813,-2.633,4,1.000
reverse out,0.100,649.287,77.867,23.811,-2.634,4,1.000
reverse out,0.000,649.340,77.867,23.810,-2.634,4,1.000
reverse out,0.020,649.392,77.867,23.808,-2.634,4,1.000
reverse out,0.040,649.445,77.867,23.807,-2.634,4,1.000
reverse out,0.060,649.498,77.867,23.805,-2.634,4,1.000
reverse out,0.080,649.550,77.867,23.804,-2.634,4,1.000
reverse out,0.100,649.603,77.867,23.802,-2.634,4,1.000
reverse out,0.000,649.656,77.867,23.801,-2.634,4,1.000
reverse out,0.020,649.708,77.867,23.799,-2.634,4,1.000
reverse out,0.040,649.761,77.867,23.798,-2.634,4,1.000
reverse out,0.060,649.814,77.867,23.797,-2.634,4,1.000
reverse out,0.080,649.866,77.867,23.795,-2.634,4,1.000
reverse out,0.100,649.919,77.867,23.794,-2.634,4,1.000
reverse out,0.000,649.972,77.867,23.792,-2.634,4,1.000
reverse out,0.020,650.024,77.867,23.791,-2.634,4,1.000
reverse out,0.040,650.077,77.867,23.789,-2.634,4,1.000
reverse out,0.060,650.130,77.867,23.788,-2.634,4,1.000
reverse out,0.080,650.182,77.867,23.786,-2.634,4,1.000
reverse out,0.100,650.235,77.867,23.785,-2.634,4,1.000
reverse out,0.000,650.288,77.867,23.783,-2.634,4,1.000
reverse out,0.020,650.340,77.867,23.782,-2.634,4,1.000
reverse out,0.040,650.393,77.867,23.780,-2.634,4,1.000
reverse out,0.060,650.446,77.867,23.779,-2.634,4,1.000
reverse out,0.080,650.498,77.867,23.778,-2.634,4,1.000
reverse out,0.000,650.551,77.867,23.776,-2.634,4,1.000
reverse out,0.020,650.604,77.867,23.775,-2.634,4,1.000
reverse out,0.040,650.656,77.867,23.773,-2.634,4,1.000
reverse out,0.060,650.709,77.867,23.772,-2.634,4,1.000
reverse out,0.080,650.762,77.867,23.770,-2.634,4,1.000
reverse out,0.100,650.814,77.867,23.769,-2.634,4,1.000
reverse out,0.000,650.867,77.867,23.767,-2.634,4,1.000
reverse out,0.020,650.920,77.867,23.766,-2.634,4,1.000
reverse out,0.040,650.972,77.867,23.764,-2.634,4,1.000
reverse out,0.060,651.025,77.867,23.763,-2.634,4,1.000
reverse out,0.080,651.078,77.867,23.761,-2.634,4,1.000
reverse out,0.100,651.130,77.867,23.760,-2.634,4,1.000
reverse out,0.000,651.183,77.867,23.759,-2.634,4,1.000
reverse out,0.020,651.236,77.867,23.757,-2.634,4,1.000
reverse out,0.040,651.289,77.867,23.756,-2.634,4,1.000
reverse out,0.060,651.341,77.867,23.754,-2.634,4,1.000
reverse out,0.080,651.394,77.867,23.753,-2.634,4,1.000
reverse out,0.100,651.447,77.867,23.751,-2.634,4,1.000
reverse out,0.000,651.499,77.867,23.750,-2.634,4,1.000
reverse out,0.020,651.552,77.867,23.748,-2.634,4,1.000
reverse out,0.040,651.605,77.867,23.747,-2.634,4,1.000
reverse out,0.060,651.657,77.867,23.745,-2.634,4,1.000
reverse out,0.080,651.710,77.867,23.744,-2.634,4,1.000
reverse out,0.100,651.763,77.867,23.742,-2.634,4,1.000
reverse out,0.000,651.815,77.867,23.741,-2.634,4,1.000
reverse out,0.020,651.868,77.867,23.739,-2.634,4,1.000
reverse out,0.040,651.921,77.867,23.738,-2.634,4,1.000
reverse out,0.060,651.973,77.867,23.737,-2.634,4,1.000
reverse out,0.080,652.026,77.867,23.735,-2.634,4,1.000
reverse out,0.100,652.079,77.867,23.734,-2.634,4,1.000
reverse out,0.000,652.131,77.867,23.732,-2.634,4,1.000
reverse out,0.020,652.184,77.867,23.731,-2.634,4,1.000
reverse out,0.040,652.237,77.867,23.729,-2.634,4,1.000
reverse out,0.060,652.289,77.867,23.728,-2.634,4,1.000
reverse out,0.080,652.342,77.867,23.726,-2.634,4,1.000
reverse out,0.100,652.395,77.867,23.725,-2.634,4,1.000
reverse out,0.000,652.447,77.867,23.723,-2.634,4,1.000
reverse out,0.020,652.500,77.867,23.722,-2.634,4,1.000
reverse out,0.040,652.553,77.867,23.720,-2.634,4,1.000
reverse out,0.060,652.605,77.867,23.719,-2.634,4,1.000
reverse out,0.080,652.658,77.867,23.718,-2.634,4,1.000
reverse out,0.000,652.711,77.867,23.716,-2.634,4,1.000
reverse out,0.020,652.763,77.867,23.715,-2.634,4,1.000
reverse out,0.040,652.816,77.867,23.713,-2.634,4,1.000
reverse out,0.060,652.869,77.867,23.712,-2.634,4,1.000
reverse out,0.080,652.921,77.867,23.710,-2.634,4,1.000
reverse out,0.100,652.974,77.867,23.709,-2.634,4,1.000
reverse out,0.000,653.027,77.867,23.707,-2.634,4,1.000
reverse out,0.020,653.079,77.867,23.706,-2.634,4,1.000
reverse out,0.040,653.132,77.867,23.704,-2.634,4,1.000
reverse out,0.060,653.185,77.867,23.703,-2.634,4,1.000
reverse out,0.080,653.237,77.867,23.701,-2.634,4,1.000
reverse out,0.100,653.290,77.867,23.700,-2.634,4,1.000
reverse out,0.000,653.343,77.867,23.699,-2.634,4,1.000
reverse out,0.020,653.395,77.867,23.697,-2.634,4,1.000
reverse out,0.040,653.448,77.867,23.696,-2.634,4,1.000
reverse out,0.060,653.501,77.867,23.694,-2.634,4,1.000
reverse out,0.080,653.553,77.867,23.693,-2.634,4,1.000
reverse out,0.100,653.606,77.867,23.691,-2.634,4,1.000
reverse out,0.000,653.659,77.867,23.690,-2.634,4,1.000
reverse out,0.020,653.711,77.867,23.688,-2.634,4,1.000
reverse out,0.040,653.764,77.867,23.687,-2.634,4,1.000
reverse out,0.060,653.817,77.867,23.685,-2.634,4,1.000
reverse out,0.080,653.869,77.867,23.684,-2.634,4,1.000
reverse out,0.100,653.922,77.867,23.682,-2.634,4,1.000
reverse out,0.000,653.975,77.867,23.681,-2.634,4,1.000
reverse out,0.020,654.028,77.867,23.680,-2.634,4,1.000
reverse out,0.040,654.080,77.867,23.678,-2.634,4,1.000
reverse out,0.060,654.133,77.867,23.677,-2.634,4,1.000
reverse out,0.080,654.186,77.867,23.675,-2.634,4,1.000
reverse out,0.100,654.238,77.867,23.674,-2.634,4,1.000
reverse out,0.000,654.291,77.867,23.672,-2.634,4,1.000
reverse out,0.020,654.344,77.867,23.671,-2.634,4,1.000
reverse out,0.040,654.396,77.867,23.669,-2.634,4,1.000
reverse out,0.060,654.449,77.867,23.668,-2.634,4,1.000
reverse out,0.080,654.502,77.867,23.666,-2.634,4,1.000
reverse out,0.100,654.554,77.867,23.665,-2.634,4,1.000
reverse out,0.000,654.607,77.867,23.663,-2.634,4,1.000
reverse out,0.020,654.660,77.867,23.662,-2.634,4,1.000
reverse out,0.040,654.712,77.867,23.660,-2.634,4,1.000
reverse out,0.060,654.765,77.867,23.659,-2.634,4,1.000
reverse out,0.080,654.818,77.867,23.658,-2.634,4,1.000
reverse out,0.000,654.870,77.867,23.656,-2.634,4,1.000
reverse out,0.020,654.923,77.867,23.655,-2.634,4,1.000
reverse out,0.040,654.976,77.867,23.653,-2.634,4,1.000
reverse out,0.060,655.028,77.867,23.652,-2.634,4,1.000
reverse out,0.080,655.081,77.867,23.650,-2.634,4,1.000
reverse out,0.100,655.134,77.867,23.649,-2.634,4,1.000
reverse out,0.000,655.186,77.867,23.647,-2.634,4,1.000
reverse out,0.020,655.239,77.867,23.646,-2.634,4,1.000
reverse out,0.040,655.292,77.867,23.644,-2.634,4,1.000
reverse out,0.060,655.344,77.867,23.643,-2.634,4,1.000
reverse out,0.080,655.397,77.867,23.641,-2.634,4,1.000
reverse out,0.100,655.450,77.867,23.640,-2.634,4,1.000
reverse out,0.000,655.502,77.867,23.639,-2.634,4,1.000
reverse out,0.020,655.555,77.867,23.637,-2.634,4,1.000
reverse out,0.040,655.608,77.867,23.636,-2.634,4,1.000
reverse out,0.060,655.660,77.867,23.634,-2.634,4,1.000
reverse out,0.080,655.713,77.867,23.633,-2.634,4,1.000
reverse out,0.100,655.766,77.867,23.631,-2.634,4,1.000
reverse out,0.000,655.818,77.867,23.630,-2.634,4,1.000
reverse out,0.020,655.871,77.867,23.628,-2.634,4,1.000
reverse out,0.040,655.924,77.867,23.627,-2.634,4,1.000
reverse out,0.060,655.976,77.867,23.625,-2.634,4,1.000
reverse out,0.080,656.029,77.867,23.624,-2.634,4,1.000
reverse out,0.100,656.082,77.867,23.622,-2.634,4,1.000
reverse out,0.000,656.134,77.867,23.621,-2.634,4,1.000
reverse out,0.020,656.187,77.867,23.620,-2.634,4,1.000
reverse out,0.040,656.240,77.867,23.618,-2.634,4,1.000
reverse out,0.060,656.292,77.867,23.617,-2.634,4,1.000
reverse out,0.080,656.345,77.867,23.615,-2.634,4,1.000
reverse out,0.100,656.398,77.867,23.614,-2.634,4,1.000
reverse out,0.000,656.450,77.867,23.612,-2.634,4,1.000
reverse out,0.020,656.503,77.867,23.611,-2.634,4,1.000
reverse out,0.040,656.556,77.867,23.609,-2.634,4,1.000
reverse out,0.060,656.609,77.867,23.608,-2.634,4,1.000
reverse out,0.080,656.661,77.867,23.606,-2.634,4,1.000
reverse out,0.100,656.714,77.867,23.605,-2.634,4,1.000
reverse out,0.000,656.767,77.867,23.603,-2.634,4,1.000
reverse out,0.020,656.819,77.867,23.602,-2.634,4,1.000
reverse out,0.040,656.872,77.867,23.601,-2.634,4,1.000
reverse out,0.060,656.925,77.867,23.599,-2.634,4,1.000
reverse out,0.080,656.977,77.867,23.598,-2.634,4,1.000
reverse out,0.000,657.030,77.867,23.596,-2.634,4,1.000
reverse out,0.020,657.083,77.867,23.595,-2.634,4,1.000
reverse out,0.040,657.135,77.867,23.593,-2.634,4,1.000
reverse out,0.060,657.188,77.867,23.592,-2.634,4,1.000
reverse out,0.080,657.241,77.867,23.590,-2.634,4,1.000
reverse out,0.100,657.293,77.867,23.589,-2.634,4,1.000
reverse out,0.000,657.346,77.867,23.587,-2.634,4,1.000
reverse out,0.020,657.399,77.867,23.586,-2.634,4,1.000
reverse out,0.040,657.451,77.867,23.584,-2.634,4,1.000
reverse out,0.060,657.504,77.867,23.583,-2.634,4,1.000
reverse out,0.080,657.557,77.867,23.581,-2.634,4,1.000
reverse out,0.100,657.609,77.867,23.580,-2.634,4,1.000
reverse out,0.000,657.662,77.867,23.579,-2.634,4,1.000
reverse out,0.020,657.715,77.867,23.577,-2.634,4,1.000
reverse out,0.040,657.767,77.867,23.576,-2.634,4,1.000
reverse out,0.060,657.820,77.867,23.574,-2.634,4,1.000
reverse out,0.080,657.873,77.867,23.573,-2.634,4,1.000
reverse out,0.100,657.925,77.867,23.571,-2.634,4,1.000
reverse out,0.000,657.978,77.867,23.570,-2.634,4,1.000
reverse out,0.020,658.031,77.867,23.568,-2.634,4,1.000
reverse out,0.040,658.083,77.867,23.567,-2.634,4,1.000
reverse out,0.060,658.136,77.867,23.565,-2.634,4,1.000
reverse out,0.080,658.189,77.867,23.564,-2.634,4,1.000
reverse out,0.100,658.241,77.867,23.562,-2.634,4,1.000
reverse out,0.000,658.294,77.867,23.561,-2.634,4,1.000
reverse out,0.020,658.347,77.867,23.560,-2.634,4,1.000
reverse out,0.040,658.399,77.867,23.558,-2.634,4,1.000
reverse out,0.060,658.452,77.867,23.557,-2.634,4,1.000
reverse out,0.080,658.505,77.867,23.555,-2.634,4,1.000
reverse out,0.100,658.557,77.867,23.554,-2.634,4,1.000
reverse out,0.000,658.610,77.867,23.552,-2.634,4,1.000
reverse out,0.020,658.663,77.867,23.551,-2.634,4,1.000
reverse out,0.040,658.715,77.867,23.549,-2.634,4,1.000
reverse out,0.060,658.768,77.867,23.548,-2.634,4,1.000
reverse out,0.080,658.821,77.867,23.546,-2.634,4,1.000
reverse out,0.100,658.873,77.867,23.545,-2.634,4,1.000
reverse out,0.000,658.926,77.867,23.543,-2.634,4,1.000
reverse out,0.020,658.979,77.867,23.542,-2.634,4,1.000
reverse out,0.040,659.031,77.867,23.541,-2.634,4,1.000
reverse out,0.060,659.084,77.867,23.539,-2.634,4,1.000
reverse out,0.080,659.137,77.867,23.538,-2.634,4,1.000
reverse out,0.000,659.190,77.867,23.536,-2.634,4,1.000
reverse out,0.020,659.242,77.867,23.535,-2.634,4,1.000
reverse out,0.040,659.295,77.867,23.533,-2.634,4,1.000
reverse out,0.060,659.348,77.867,23.532,-2.634,4,1.000
reverse out,0.080,659.400,77.867,23.530,-2.634,4,1.000
reverse out,0.100,659.453,77.867,23.529,-2.634,4,1.000
reverse out,0.000,659.506,77.867,23.527,-2.634,4,1.000
reverse out,0.020,659.558,77.867,23.526,-2.634,4,1.000
reverse out,0.040,659.611,77.867,23.524,-2.634,4,1.000
reverse out,0.060,659.664,77.867,23.523,-2.634,4,1.000
reverse out,0.080,659.716,77.867,23.522,-2.634,4,1.000
reverse out,0.100,659.769,77.867,23.520,-2.634,4,1.000
reverse out,0.000,659.822,77.867,23.519,-2.634,4,1.000
reverse out,0.020,659.874,77.867,23.517,-2.634,4,1.000
reverse out,0.040,659.927,77.867,23.516,-2.634,4,1.000
reverse out,0.060,659.980,77.867,23.514,-2.634,4,1.000
reverse out,0.080,660.032,77.867,23.513,-2.634,4,1.000
reverse out,0.100,660.085,77.867,23.511,-2.634,4,1.000
reverse out,0.000,660.138,77.867,23.510,-2.634,4,1.000
reverse out,0.020,660.190,77.867,23.508,-2.634,4,1.000
reverse out,0.040,660.243,77.867,23.507,-2.634,4,1.000
reverse out,0.060,660.296,77.867,23.505,-2.634,4,1.000
reverse out,0.080,660.348,77.867,23.504,-2.634,4,1.000
reverse out,0.100,660.401,77.867,23.502,-2.634,4,1.000
reverse out,0.000,660.454,77.867,23.501,-2.634,4,1.000
reverse out,0.020,660.506,77.867,23.500,-2.634,4,1.000
reverse out,0.040,660.559,77.867,23.498,-2.634,4,1.000
reverse out,0.060,660.612,77.867,23.497,-2.634,4,1.000
reverse out,0.080,660.664,77.867,23.495,-2.634,4,1.000
reverse out,0.100,660.717,77.867,23.494,-2.634,4,1.000
reverse out,0.000,660.770,77.867,23.492,-2.634,4,1.000
reverse out,0.020,660.822,77.867,23.491,-2.634,4,1.000
reverse out,0.040,660.875,77.867,23.489,-2.634,4,1.000
reverse out,0.060,660.928,77.867,23.488,-2.634,4,1.000
reverse out,0.080,660.980,77.867,23.486,-2.634,4,1.000
reverse out,0.100,661.033,77.867,23.485,-2.634,4,1.000
reverse out,0.000,661.086,77.867,23.483,-2.634,4,1.000
reverse out,0.020,661.138,77.867,23.482,-2.634,4,1.000
reverse out,0.040,661.191,77.867,23.481,-2.634,4,1.000
reverse out,0.060,661.244,77.867,23.479,-2.634,4,1.000
reverse out,0.080,661.296,77.867,23.478,-2.634,4,1.000
reverse out,0.000,661.349,77.867,23.476,-2.634,4,1.000
reverse out,0.020,661.402,77.867,23.475,-2.634,4,1.000
reverse out,0.040,661.454,77.867,23.473,-2.634,4,1.000
reverse out,0.060,661.507,77.867,23.472,-2.634,4,1.000
reverse out,0.080,661.560,77.867,23.470,-2.634,4,1.000
reverse out,0.100,661.612,77.867,23.469,-2.634,4,1.000
reverse out,0.000,661.665,77.867,23.467,-2.634,4,1.000
reverse out,0.020,661.718,77.867,23.466,-2.634,4,1.000
reverse out,0.040,661.770,77.867,23.464,-2.634,4,1.000
reverse out,0.060,661.823,77.867,23.463,-2.634,4,1.000
reverse out,0.080,661.876,77.867,23.462,-2.634,4,1.000
reverse out,0.100,661.929,77.867,23.460,-2.634,4,1.000
reverse out,0.000,661.981,77.867,23.459,-2.634,4,1.000
reverse out,0.020,662.034,77.867,23.457,-2.634,4,1.000
reverse out,0.040,662.087,77.867,23.456,-2.634,4,1.000
reverse out,0.060,662.139,77.867,23.454,-2.634,4,1.000
reverse out,0.080,662.192,77.867,23.453,-2.634,4,1.000
reverse out,0.100,662.245,77.867,23.451,-2.634,4,1.000
reverse out,0.000,662.297,77.867,23.450,-2.634,4,1.000
reverse out,0.020,662.350,77.867,23.448,-2.634,4,1.000
reverse out,0.040,662.403,77.867,23.447,-2.634,4,1.000
reverse out,0.060,662.455,77.867,23.445,-2.634,4,1.000
reverse out,0.080,662.508,77.867,23.444,-2.634,4,1.000
reverse out,0.100,662.561,77.867,23.443,-2.634,4,1.000
reverse out,0.000,662.613,77.867,23.441,-2.634,4,1.000
reverse out,0.020,662.666,77.867,23.440,-2.634,4,1.000
reverse out,0.040,662.719,77.867,23.438,-2.634,4,1.000
reverse out,0.060,662.771,77.867,23.437,-2.634,4,1.000
reverse out,0.080,662.824,77.867,23.435,-2.634,4,1.000
reverse out,0.100,662.877,77.867,23.434,-2.634,4,1.000
reverse out,0.000,662.929,77.867,23.432,-2.634,4,1.000
reverse out,0.020,662.982,77.867,23.431,-2.634,4,1.000
reverse out,0.040,663.035,77.867,23.429,-2.634,4,1.000
reverse out,0.060,663.087,77.867,23.428,-2.634,4,1.000
reverse out,0.080,663.140,77.867,23.426,-2.634,4,1.000
reverse out,0.100,663.193,77.867,23.425,-2.634,4,1.000
reverse out,0.000,663.245,77.867,23.423,-2.634,4,1.000
reverse out,0.020,663.298,77.867,23.422,-2.634,4,1.000
reverse out,0.040,663.351,77.867,23.421,-2.634,4,1.000
reverse out,0.060,663.403,77.867,23.419,-2.634,4,1.000
reverse out,0.080,663.456,77.867,23.418,-2.634,4,1.000
reverse out,0.000,663.509,77.867,23.416,-2.634,4,1.000
reverse out,0.020,663.561,77.867,23.415,-2.634,4,1.000
reverse out,0.040,663.614,77.867,23.413,-2.634,4,1.000
reverse out,0.060,663.667,77.867,23.412,-2.634,4,1.000
reverse out,0.080,663.719,77.867,23.410,-2.634,4,1.000
reverse out,0.100,663.772,77.867,23.409,-2.634,4,1.000
reverse out,0.000,663.825,77.867,23.407,-2.634,4,1.000
reverse out,0.020,663.877,77.867,23.406,-2.634,4,1.000
reverse out,0.040,663.930,77.867,23.404,-2.634,4,1.000
reverse out,0.060,663.983,77.867,23.403,-2.634,4,1.000
reverse out,0.080,664.035,77.867,23.402,-2.634,4,1.000
reverse out,0.100,664.088,77.867,23.400,-2.634,4,1.000
reverse out,0.000,664.141,77.867,23.399,-2.634,4,1.000
reverse out,0.020,664.193,77.867,23.397,-2.634,4,1.000
reverse out,0.040,664.246,77.867,23.396,-2.634,4,1.000
reverse out,0.060,664.299,77.867,23.394,-2.634,4,1.000
reverse out,0.080,664.351,77.867,23.393,-2.634,4,1.000
reverse out,0.100,664.404,77.867,23.391,-2.634,4,1.000
reverse out,0.000,664.457,77.867,23.390,-2.634,4,1.000
reverse out,0.020,664.510,77.867,23.388,-2.634,4,1.000
reverse out,0.040,664.562,77.867,23.387,-2.634,4,1.000
reverse out,0.060,664.615,77.867,23.385,-2.634,4,1.000
reverse out,0.080,664.668,77.867,23.384,-2.634,4,1.000
reverse out,0.100,664.720,77.867,23.383,-2.634,4,1.000
reverse out,0.000,664.773,77.867,23.381,-2.634,4,1.000
reverse out,0.020,664.826,77.867,23.380,-2.634,4,1.000
reverse out,0.040,664.878,77.867,23.378,-2.634,4,1.000
reverse out,0.060,664.931,77.867,23.377,-2.634,4,1.000
reverse out,0.080,664.984,77.867,23.375,-2.634,4,1.000
